config,family,pattern,width,center_lat,n_gliders_cell,n_gliders_total,cell_height_deg,min_depth,max_depth,nc_path,mean_true_25,mean_est_25,mean_bias_25,std_true_25,std_est_25,std_ratio_25,corr_25,js_25,ks_25,adv_mean_true_25,adv_mean_est_25,adv_mean_bias_25,adv_std_true_25,adv_std_est_25,adv_std_ratio_25,adv_corr_25,adv_js_25,adv_ks_25,mean_true_50,mean_est_50,mean_bias_50,std_true_50,std_est_50,std_ratio_50,corr_50,js_50,ks_50,adv_mean_true_50,adv_mean_est_50,adv_mean_bias_50,adv_std_true_50,adv_std_est_50,adv_std_ratio_50,adv_corr_50,adv_js_50,adv_ks_50,mean_true_70,mean_est_70,mean_bias_70,std_true_70,std_est_70,std_ratio_70,corr_70,js_70,ks_70,adv_mean_true_70,adv_mean_est_70,adv_mean_bias_70,adv_std_true_70,adv_std_est_70,adv_std_ratio_70,adv_corr_70,adv_js_70,adv_ks_70
symhex_d0.75_c+0.5,symhex,symhex_d0.75,0.375,0.5,6,6,0.8660254037844387,8,70,data_heat/symhex_d0.75_c+0.5__cell_+0.50.nc,8.340633030456956e-06,3.464510686399329e-06,-4.876122084144822e-06,2.132851841452066e-05,1.2725144492235631e-05,0.5966258061118879,0.9648673646211042,0.30342254354944675,0.1867283950617284,1.4523478419903313e-08,9.401185080033976e-09,-5.122296360767212e-09,1.4968334483000945e-07,6.606963476618595e-08,0.4413960340158025,0.890876032046059,0.18124729789059393,0.08333333333333333,6.906902399350656e-06,2.96044687091066e-06,-3.946455424881972e-06,3.62425489583984e-05,2.6291771009203455e-05,0.7254393458744552,0.9589071807551939,0.22829543524795315,0.12654320987654322,5.396680649027985e-07,3.338101674154646e-07,-2.0585778955134e-07,1.7832478533819085e-06,1.1504054366571248e-06,0.6451180829829093,0.9618713180195894,0.22533579420302094,0.05864197530864197,-3.838169504888356e-06,-4.947244271153003e-06,-1.1090715982747686e-06,4.739686846733093e-05,3.738517780466302e-05,0.7887689422019803,0.9648592584304262,0.21702836221173935,0.05864197530864197,5.732064209951204e-07,4.917100459620134e-07,-8.14962506730514e-08,3.593019300751621e-06,3.2037747771297307e-06,0.8916664534642315,0.9483358243662247,0.17715593237900165,0.037037037037037035
symhex_d1.0_c-0.5,symhex,symhex_d1.0,0.5,-0.5,6,6,1.1547005383792517,8,70,data_heat/symhex_d1.0_c-0.5__cell_-0.50.nc,2.7099779345007846e-06,7.39606017818603e-07,-1.9703717916628444e-06,1.2700798833975568e-05,7.532588926620011e-06,0.5930799334030693,0.941668815934488,0.2801027561762175,0.16358024691358025,1.3497636786041767e-08,1.081360894106494e-08,-2.684030366041367e-09,8.558923525470163e-08,5.18244369088063e-08,0.605501810532411,0.8400796547423637,0.19644757568506055,0.13271604938271606,3.1973554541764315e-06,7.482175994979213e-07,-2.449138746138256e-06,2.426223727525212e-05,1.7930201389372832e-05,0.7390168180269976,0.9504169043364179,0.24888381825762135,0.10030864197530864,1.4528268366120756e-07,1.0283388876521822e-07,-4.24487775196603e-08,4.7178423301375005e-07,4.2669579269678853e-07,0.9044299551323763,0.9124357939399123,0.18955709580537444,0.08024691358024691,2.686761717995978e-06,-3.014407147827771e-07,-2.988203740276083e-06,3.198312333552167e-05,2.609299019256117e-05,0.815836212080679,0.9596177964479389,0.21940572623173066,0.10648148148148148,3.218082724742999e-07,2.517747859528096e-07,-7.003340485996085e-08,1.1922639941985835e-06,1.0107835455215593e-06,0.8477850127487815,0.8977273573730469,0.20951239848797085,0.06327160493827161
symhex_d1.0_c+0.0,symhex,symhex_d1.0,0.5,0.0,6,6,1.1547005383792517,8,70,data_heat/symhex_d1.0_c+0.0__cell_+0.00.nc,3.467307578830514e-06,8.095842796766185e-07,-2.6577248589761256e-06,1.1709890713973437e-05,6.34007452507816e-06,0.5414290090267483,0.9220971933662773,0.3342002232924733,0.2330246913580247,4.152674648594257e-09,1.7734750074073724e-09,-2.379199939548865e-09,1.1511561126553715e-07,5.435813237389939e-08,0.4722046973152191,0.914945989925719,0.18701168147509287,0.09722222222222222,3.3072917631216114e-06,9.953443176076904e-07,-2.3119467862264813e-06,1.798983066692017e-05,1.2788103782248056e-05,0.710851815062546,0.8972755288606423,0.22804118370798374,0.12808641975308643,2.1454829379763396e-07,1.1873639866369809e-07,-9.58120053261919e-08,1.0193862181040458e-06,7.277434463017789e-07,0.7139035562549662,0.9638679767300733,0.21807699184734675,0.13271604938271606,-3.725796204889775e-07,-1.3875439762409253e-06,-1.0149636549188644e-06,3.161613130941987e-05,2.3950987882755036e-05,0.7575559339740899,0.9395909242123894,0.21511217849652087,0.07253086419753087,4.0710159510126687e-07,3.7577772310831777e-07,-3.132365292076094e-08,2.0990075881854864e-06,1.7069557420057102e-06,0.8132203769121719,0.9427905790162022,0.20554341887264777,0.08333333333333333
symhex_d1.0_c+0.5,symhex,symhex_d1.0,0.5,0.5,6,6,1.1547005383792517,8,70,data_heat/symhex_d1.0_c+0.5__cell_+0.50.nc,8.24171456770273e-06,2.6602739621275407e-06,-5.5814362982710165e-06,1.8554404960013926e-05,1.0606929626219252e-05,0.5716663859109439,0.9517360300013875,0.32791356513010284,0.26851851851851855,9.5867340732525e-09,5.668969922501762e-09,-3.917767790442361e-09,1.3338059545731085e-07,5.201597022303724e-08,0.38998154150305336,0.8798452297930823,0.20934737371040565,0.09567901234567901,7.5447478593559936e-06,2.6012822545129528e-06,-4.943469423292964e-06,3.185296372976154e-05,2.242575326431123e-05,0.7040397701943798,0.9352428120804714,0.3121489788306166,0.20679012345679013,4.850039090342761e-07,2.29325252992663e-07,-2.5567873682055914e-07,1.5777262660776614e-06,8.439524888818746e-07,0.5349169288916004,0.9497791549226552,0.20691651726019167,0.07098765432098765,-3.4404820326017216e-06,-4.333441425475355e-06,-8.929601302575495e-07,4.312997771194205e-05,3.1581675108610916e-05,0.7322441787366475,0.9293233271857655,0.22849535891296338,0.07098765432098765,6.014387281538802e-07,4.6712491212100934e-07,-1.3431403363694793e-07,3.2427965379611123e-06,2.725946574563449e-06,0.8406159753326278,0.9284592530566043,0.20717913637739008,0.043209876543209874
symsq_d0.3_c-0.5,symsq,symsq_d0.3,0.15,-0.5,4,4,0.3,8,70,data_heat/symsq_d0.3_c-0.5__cell_-0.50.nc,2.6373959371994715e-06,1.3466062452031723e-06,-1.2907894525582007e-06,1.8485186956240796e-05,1.1132782801244501e-05,0.6022542713578537,0.9607947336770656,0.2107053225885052,0.07561728395061729,2.687455591399157e-08,1.704155321442197e-08,-9.832994631274345e-09,1.8189997774697986e-07,8.845534161851358e-08,0.4862856098946512,0.964001619383783,0.14654692073708964,0.08179012345679013,2.232502311017015e-06,1.0684498350025488e-06,-1.1640521644886234e-06,3.510215901769698e-05,2.6828507622807996e-05,0.7642979341892399,0.9703262604348448,0.22794475334996522,0.05092592592592592,1.8095579434884712e-07,1.594307881885857e-07,-2.1525079646060492e-08,7.245579922710021e-07,6.754800154613675e-07,0.9322649431333878,0.9629114020914751,0.17763795955000133,0.06635802469135803,2.319317218280048e-06,1.2051302506466202e-06,-1.1141861384037355e-06,4.602552144206129e-05,3.7747471729279245e-05,0.8201421851743108,0.9625986332228251,0.17601246443246923,0.041666666666666664,3.888927437856182e-07,3.199784285023785e-07,-6.891431364668853e-08,1.6840014041008544e-06,1.438982482329066e-06,0.8545019492411812,0.9688474819459083,0.19417054643727966,0.06635802469135803
symsq_d0.3_c+0.0,symsq,symsq_d0.3,0.15,0.0,4,4,0.3,8,70,data_heat/symsq_d0.3_c+0.0__cell_+0.00.nc,1.3722667517868103e-06,-2.9259906834673818e-09,-1.3751931233672368e-06,2.0541396224871278e-05,1.3059727692714917e-05,0.6357760470489515,0.9730980410991901,0.24800356188551254,0.12808641975308643,-1.2533297066852356e-08,-1.1691699766668092e-08,8.416008348225606e-10,2.356680113280163e-07,1.541565468503418e-07,0.6541258865878825,0.9704704742650316,0.1826656086991132,0.06327160493827161,2.358734263907536e-06,1.0641141826372478e-06,-1.2946202928321923e-06,3.261853271396831e-05,2.5286547193297002e-05,0.7752202533153335,0.9758887129594552,0.19956958965694058,0.06944444444444445,4.667933950486258e-08,-2.7238159351570915e-09,-4.940322607316222e-08,1.6425315152446274e-06,1.3449691856621404e-06,0.8188391961915141,0.9900024330129992,0.16699967005813138,0.05709876543209876,-3.305344478121697e-07,-6.840215747277478e-07,-3.534849627866222e-07,5.098003020975739e-05,4.280756128940026e-05,0.8396927407313903,0.9695897997030951,0.1918052646461297,0.037037037037037035,2.7591025286710646e-07,1.5764040931788665e-07,-1.1826989954283859e-07,2.9658392577402992e-06,2.4526084435197316e-06,0.826952585889094,0.9697945427542182,0.1820255251695657,0.044753086419753084
symsq_d0.3_c+0.5,symsq,symsq_d0.3,0.15,0.5,4,4,0.3,8,70,data_heat/symsq_d0.3_c+0.5__cell_+0.50.nc,8.417623575951438e-06,4.285195074626697e-06,-4.132431110705219e-06,2.7236586902290583e-05,1.7736155231539727e-05,0.6511886124045934,0.9687255397241507,0.21420441913088795,0.12037037037037036,1.9856754462921344e-08,1.4586470393362427e-08,-5.270279881004834e-09,1.8419638081468293e-07,9.343377023697311e-08,0.5072508472952862,0.9536468760067764,0.18491766144302016,0.06790123456790123,6.738093816238688e-06,2.9997420100797905e-06,-3.7383520819328147e-06,4.666403401643038e-05,3.750783707866938e-05,0.8037847106288087,0.9633268082994847,0.19913153270430387,0.06635802469135803,5.266140306048328e-07,4.098020379877636e-07,-1.1681182419692158e-07,2.0280272110539954e-06,1.6531622941229288e-06,0.8151578465575696,0.9645279633911603,0.19768356176707172,0.030864197530864196,-3.211639977962477e-06,-4.537122864356704e-06,-1.325481959793867e-06,5.790470095234923e-05,5.2255060898062364e-05,0.9024321003067427,0.9431878725766148,0.19295761159818844,0.041666666666666664,6.260900704546657e-07,5.560147058940611e-07,-7.007535371468477e-08,4.239468125888379e-06,4.077675386618368e-06,0.9618365477777693,0.9376990396583378,0.17630694003354833,0.030864197530864196
symsq_d0.5_c-0.5,symsq,symsq_d0.5,0.25,-0.5,4,4,0.5,8,70,data_heat/symsq_d0.5_c-0.5__cell_-0.50.nc,2.5843748971965397e-06,8.683918663006563e-07,-1.7159830159997065e-06,1.544908263895195e-05,9.405820238142802e-06,0.6088271037160354,0.9180567196885088,0.24381182457078895,0.10339506172839506,2.28169376725873e-08,1.6853990113191193e-08,-5.962927837190382e-09,1.4002459636230924e-07,7.67539298287113e-08,0.5481460530699401,0.9277526037497266,0.19227928238328407,0.09259259259259259,2.140746346412925e-06,-1.1451916469184995e-07,-2.255265247348683e-06,3.0218907340895385e-05,2.308115651617859e-05,0.7637985138179618,0.9358721903499286,0.20988256695608382,0.07098765432098765,2.0166318392966787e-07,1.706722819201114e-07,-3.099080726529937e-08,7.051347665765206e-07,6.474487295899241e-07,0.9181914724377209,0.9625194143867919,0.19784070007024795,0.06790123456790123,1.8086219597535091e-06,-1.274426900100255e-06,-3.08304916138074e-06,3.994516737293452e-05,3.3660151314521297e-05,0.8426589129109086,0.9352269208903583,0.1926855775815454,0.05555555555555555,3.964919130794442e-07,2.893247893555643e-07,-1.0716694058025614e-07,1.5085292943695094e-06,1.2866070764786788e-06,0.8528883603923759,0.9437400650402358,0.21359426791849753,0.07253086419753087
symsq_d0.5_c+0.0,symsq,symsq_d0.5,0.25,0.0,4,4,0.5,8,70,data_heat/symsq_d0.5_c+0.0__cell_+0.00.nc,2.557941115810536e-06,1.8020877277819282e-07,-2.3777308385471896e-06,1.625488221179694e-05,9.174286994652971e-06,0.5644019362991604,0.9302857204177462,0.25935299085080027,0.15895061728395063,-7.27327886806961e-09,-7.450068941118353e-09,-1.7679806844277768e-10,1.8277390267940063e-07,9.987343569731224e-08,0.546431597909784,0.9227311138283086,0.19544195869015582,0.06481481481481481,3.3255064408876933e-06,1.1644102390503034e-06,-2.16109842819846e-06,2.552883597672917e-05,1.6893604736863134e-05,0.661745986078743,0.9335133790059005,0.21533143202508184,0.08487654320987655,1.1317535353327912e-07,3.79118843963579e-08,-7.526348272305606e-08,1.3643211786984466e-06,1.013691449692462e-06,0.7430005965747134,0.9771552346351967,0.17010018090713758,0.06172839506172839,-2.7628641419141786e-07,-8.479660791155862e-07,-5.716798185310599e-07,4.3045081838499755e-05,3.421791306632352e-05,0.7949320016327355,0.9462692031344757,0.20482600321038508,0.05555555555555555,3.154850105602236e-07,2.75777942892025e-07,-3.9707097100073906e-08,2.6064312805829104e-06,2.1948339111753964e-06,0.8420839358114736,0.9396338651017223,0.223796477418326,0.05709876543209876
symsq_d0.5_c+0.5,symsq,symsq_d0.5,0.25,0.5,4,4,0.5,8,70,data_heat/symsq_d0.5_c+0.5__cell_+0.50.nc,8.128599802148528e-06,4.019072098012576e-06,-4.109526195159196e-06,2.3815753593225963e-05,1.4952040133887914e-05,0.6278214155751426,0.9608072865061124,0.25520971485361926,0.15432098765432098,1.8783385513643225e-08,1.24175738649071e-08,-6.365818089376209e-09,1.6536615987661207e-07,7.770865254141027e-08,0.46991871008791986,0.9197090893127408,0.1788528822345895,0.06635802469135803,6.28498082733131e-06,3.1112899972137905e-06,-3.1736922519732956e-06,4.0321607229998335e-05,3.056470424564304e-05,0.7580229644939255,0.9481196173066003,0.2214084584078303,0.08950617283950617,5.333384933692287e-07,3.408069406767869e-07,-1.9253141265858096e-07,1.8408228470434551e-06,1.317926291487077e-06,0.715944119013841,0.9463923835989133,0.21445550345426428,0.05401234567901234,-3.7112226891622413e-06,-3.6630196097256444e-06,4.8200754256081026e-08,5.0897400797111914e-05,4.20365951996512e-05,0.825908485331465,0.9396490558805872,0.189771255218944,0.05555555555555555,5.994477874082804e-07,4.0721404620880756e-07,-1.922338431885349e-07,3.86605279345531e-06,3.418736188049835e-06,0.8842963018604609,0.9126031338399521,0.1929599148174532,0.038580246913580245
symsq_d0.75_c-0.5,symsq,symsq_d0.75,0.375,-0.5,4,4,0.75,8,70,data_heat/symsq_d0.75_c-0.5__cell_-0.50.nc,2.6247219011565903e-06,5.019737930138738e-07,-2.1227483905574104e-06,1.3310268514032941e-05,7.91143914847119e-06,0.5943861418069969,0.9126307983644949,0.2579170016148325,0.15895061728395063,1.6767328858691144e-08,1.346539990534271e-08,-3.3019315482484356e-09,1.0093493330032288e-07,6.670899316023025e-08,0.6609108559248125,0.8028062669025355,0.213888894005397,0.11419753086419752,2.7442117698228685e-06,-3.5581919182041874e-07,-3.1000303428652824e-06,2.5924009605660103e-05,1.8942405122074355e-05,0.7306896352151704,0.9251925944747033,0.2577669193821443,0.10339506172839506,1.7639663951740658e-07,1.479820521400461e-07,-2.8414574111994276e-08,5.588051976701536e-07,5.413935661192271e-07,0.9688413214058826,0.9518008659433574,0.21583892820065761,0.08487654320987655,2.1473595097631915e-06,-2.2570469200403515e-06,-4.404407542055121e-06,3.470762021606788e-05,2.7909124251974598e-05,0.8041209416903231,0.9243447496313921,0.1941122246961671,0.09259259259259259,3.670738237815385e-07,2.7313021592004126e-07,-9.394363554031722e-08,1.302570922234736e-06,1.1400203339167383e-06,0.8752078788622732,0.8899805161735161,0.18740417669122575,0.08487654320987655
symsq_d0.75_c+0.0,symsq,symsq_d0.75,0.375,0.0,4,4,0.75,8,70,data_heat/symsq_d0.75_c+0.0__cell_+0.00.nc,3.1442609724763315e-06,3.7126203698481734e-07,-2.773000000762843e-06,1.2562868505483493e-05,6.623513608882591e-06,0.5272293987628329,0.8847474049468406,0.3067148467061114,0.20833333333333334,2.3509230673290915e-10,-2.1542618502873635e-09,-2.3893530537722823e-09,1.3806983645281434e-07,6.943271978281584e-08,0.5028811619295618,0.8872478628716621,0.19966850782116435,0.09722222222222222,3.1702388696430717e-06,1.1230913422344213e-06,-2.047149909045378e-06,1.9338223864906467e-05,1.2773454804691672e-05,0.6605288517665763,0.8582601888348349,0.2680817357572722,0.11419753086419752,1.9591777800087584e-07,6.336563218581236e-08,-1.3255218698260014e-07,1.1162302371303667e-06,7.695530936864414e-07,0.6894214724596855,0.931313085910281,0.2190616261483045,0.14660493827160495,-4.7585706397512695e-07,1.1232199098810028e-07,5.881794592488838e-07,3.558473690645769e-05,2.7182733154626054e-05,0.7638874280869871,0.8998600229989733,0.21395231044627022,0.09104938271604938,3.889228992193239e-07,3.1218366933005396e-07,-7.673934525660466e-08,2.2528745375893777e-06,1.9722496520698045e-06,0.8754369669338765,0.9130952805346542,0.23018676464320434,0.09876543209876543
symsq_d0.75_c+0.5,symsq,symsq_d0.75,0.375,0.5,4,4,0.75,8,70,data_heat/symsq_d0.75_c+0.5__cell_+0.50.nc,8.35961509437766e-06,3.2377592331944605e-06,-5.121859300616774e-06,2.0651908926083706e-05,1.1756141812780225e-05,0.5692520655043186,0.9207573420971532,0.3011993902282871,0.2052469135802469,1.3236389762028011e-08,9.500020284384545e-09,-3.736369571658528e-09,1.4662448677427165e-07,6.46987957897112e-08,0.4412550537299747,0.8697403962278984,0.2252564874720028,0.10339506172839506,7.0826104092702735e-06,2.907433647017498e-06,-4.175179446996837e-06,3.512563125696033e-05,2.384503950605799e-05,0.678850134581794,0.9008877263281667,0.2563674762487566,0.15432098765432098,5.229982775745157e-07,2.2339174942303632e-07,-2.996066403722613e-07,1.732919940877764e-06,9.123996987982987e-07,0.5265100119605913,0.9288117198583754,0.23176029883855778,0.06635802469135803,-3.7764648368465714e-06,-3.021059778450856e-06,7.554035232944518e-07,4.663307117880322e-05,3.33978117084996e-05,0.7161829762497044,0.90023785811088,0.24645539549872983,0.08950617283950617,5.771909172835876e-07,4.239350933639481e-07,-1.5325583045468578e-07,3.5048387871938758e-06,3.229015789657744e-06,0.9213022297790285,0.8527301270834795,0.18552682336894788,0.043209876543209874
symsq_d1.0_c-0.5,symsq,symsq_d1.0,0.5,-0.5,4,4,1.0,8,70,data_heat/symsq_d1.0_c-0.5__cell_-0.50.nc,2.5856343199848197e-06,2.761368564982653e-07,-2.309497525808444e-06,1.2293589861656073e-05,7.038381213581168e-06,0.5725244857512292,0.8557212229000118,0.33513478673317665,0.20679012345679013,1.144904882011133e-08,9.765874944834428e-09,-1.6831641886720226e-09,7.967354065385734e-08,5.412171324300345e-08,0.6792934366772513,0.779761288506731,0.22186731459709558,0.13734567901234568,3.1205165669234702e-06,-2.963591514100369e-07,-3.4168768649691046e-06,2.3228914869832806e-05,1.651460056555047e-05,0.7109501523464552,0.8767621843637949,0.2464129769875775,0.1419753086419753,1.2764341761339892e-07,1.1645720273056197e-07,-1.1186312322126102e-08,4.4409335941963946e-07,4.796825258799502e-07,1.080138929586383,0.8603102242968794,0.21088498171606757,0.09259259259259259,2.566608145571081e-06,-1.8512942768218269e-06,-4.417902152271532e-06,3.0846509616822004e-05,2.4110373030931415e-05,0.7816240258762674,0.9031466818457397,0.22902412241392225,0.15123456790123457,3.068126943617244e-07,2.721766554602253e-07,-3.4636196617246894e-08,1.1535940984686022e-06,1.0173393791532405e-06,0.8818867749963007,0.7739220947937333,0.24915851195248237,0.10493827160493827
symsq_d1.0_c+0.0,symsq,symsq_d1.0,0.5,0.0,4,4,1.0,8,70,data_heat/symsq_d1.0_c+0.0__cell_+0.00.nc,3.830380592262372e-06,8.551177056335893e-07,-2.9752635631703716e-06,1.1368049854354467e-05,5.764269896302074e-06,0.5070588157294281,0.8320335031640528,0.34399525984191626,0.25462962962962965,6.035341559851304e-09,-1.5234970109268468e-10,-6.187689688145435e-09,1.0689281992881661e-07,4.323901401082052e-08,0.40450812355418053,0.8446863646252858,0.2390691867481453,0.13271604938271606,3.6083226859773276e-06,1.8883018655801486e-06,-1.720020394965198e-06,1.7703245248412713e-05,1.2314240768212851e-05,0.6955922823990113,0.7801465255698807,0.25115647503770605,0.14660493827160495,2.3477571176044876e-07,7.802047047458777e-08,-1.5675516112870092e-07,9.687497595223249e-07,5.223930263136366e-07,0.5392445481186187,0.8353720852889434,0.25576306192092607,0.20679012345679013,-2.3802525106475514e-07,1.1187825376743685e-06,1.3568067392302217e-06,3.026297599717509e-05,2.306125683941329e-05,0.7620287192365336,0.784368445547935,0.24418073413276747,0.09104938271604938,4.072861372605985e-07,2.3543360231698286e-07,-1.7185245397391946e-07,2.057757910733926e-06,1.7698653795196285e-06,0.860094071458767,0.8475725840000012,0.2526194656715015,0.14506172839506173
symsq_d1.0_c+0.5,symsq,symsq_d1.0,0.5,0.5,4,4,1.0,8,70,data_heat/symsq_d1.0_c+0.5__cell_+0.50.nc,8.016011634026654e-06,1.8452625076093627e-06,-6.170752683689738e-06,1.7575610399944708e-05,9.396183289418107e-06,0.5346149052921466,0.8783765222172353,0.33435204867597584,0.3101851851851852,8.654835070842637e-09,4.80305242133537e-09,-3.851782084900282e-09,1.2849217512211908e-07,5.1948944101132504e-08,0.4042965577612814,0.8485028220878619,0.22117854238272908,0.10030864197530864,7.389182883343892e-06,1.616450292262727e-06,-5.772734404867597e-06,3.0383074772544205e-05,1.973430351236227e-05,0.6495163396100798,0.8603329944872496,0.3150573916722895,0.21604938271604937,4.6554276877941447e-07,1.686114078348691e-07,-2.9693139729166165e-07,1.505009663560486e-06,7.348906287604077e-07,0.48829628576725254,0.921802605157218,0.2078883450914295,0.07716049382716049,-3.6882304357277462e-06,-3.6827391337677188e-06,5.491337267861386e-09,4.161892502452247e-05,2.7658405881650892e-05,0.6645631972799433,0.8432968740407232,0.24750120089020228,0.08641975308641975,6.094259106248501e-07,4.3693678573724406e-07,-1.7248920174881327e-07,3.148735004288028e-06,2.7884673111042737e-06,0.8855833556354751,0.8331865865787417,0.19166131406033718,0.038580246913580245
