config,shape,diameter,depth,pair,js2d,js2d_null,js2d_null_p95,corr_obs,corr_true,cov_obs,cov_true,n_obs,n_true
symdia_d0.5_c+0.0,diamond,0.5,50m,T-S,0.489513101632005,0.6352801609078548,0.7228878432750873,0.27231460789644507,0.2964261354686475,0.01199734301496862,0.012906400106505806,864,15552
symdia_d0.5_c+0.0,diamond,0.5,75m,velocity U-V,0.5999584689107491,0.7596583908351079,0.7868605206240189,0.2419790682451207,0.2573295594894626,0.012017026639821293,0.012681035458644527,864,15552
symdia_d0.5_c+0.0,diamond,0.5,75m,Reynolds stress u'v',0.5902305004914151,0.7213398394669539,0.7895720738230632,0.2449520647975811,0.2582165045118753,0.012101447661705326,0.012706293280609283,864,15552
symdia_d0.5_c+0.0,diamond,0.5,75m,zonal heat flux u'T',0.5294113834154649,0.6759821108106899,0.7419680852672016,-0.053599291099449616,-0.07466011562108288,-0.006462215854242461,-0.009048291263727694,864,15552
symdia_d0.5_c+0.0,diamond,0.5,75m,merid. heat flux v'T',0.573260353512503,0.7117450271152066,0.7735631523533495,-0.03759091580508802,-0.042679598304199914,-0.004776360617065883,-0.005389594266141148,864,15552
symdia_d0.5_c+0.0,diamond,0.5,75m,vertical heat flux w'T',0.5636003107911639,0.7174158756547183,0.7832588130589819,-0.04548792691383978,-0.03095673924275213,-2.95613601483403e-06,-2.10432608367795e-06,864,15552
symdia_d0.5_c+0.0,diamond,0.5,75m,T-S,0.5539318274043767,0.6857314095614419,0.7639941744216594,0.5423330426579029,0.5691884601229433,0.02524336242875447,0.02520640725818447,864,15552
symdia_d0.5_c+0.0,diamond,0.5,depthavg,velocity U-V,0.5730651274819801,0.6992906598370094,0.7673585944218829,0.40104306179567417,0.413245607187933,0.022167347701957513,0.02282121680315451,864,15552
symdia_d0.5_c+0.0,diamond,0.5,depthavg,Reynolds stress u'v',0.5634852312497091,0.6966832354334777,0.7590731305483448,0.40221617512449187,0.4135462398846703,0.022197980668922816,0.022829492263668923,864,15552
symdia_d0.5_c+0.0,diamond,0.5,depthavg,zonal heat flux u'T',0.531571919787614,0.6506568445173636,0.7273458287993863,0.43143821066828,0.4486623701570051,0.03540210309457151,0.03655022202750368,864,15552
symdia_d0.5_c+0.0,diamond,0.5,depthavg,merid. heat flux v'T',0.5674304433173628,0.692227136969333,0.7545030908608048,-0.07499582104096868,-0.0745614718723054,-0.008129717606922923,-0.00811228388551092,864,15552
symdia_d0.5_c+0.0,diamond,0.5,depthavg,vertical heat flux w'T',0.5265850795350616,0.6776417379997702,0.7437128202304735,0.01011316260011193,0.03130831012768268,3.413652542199156e-07,1.0972047006805545e-06,864,15552
symdia_d0.5_c+0.0,diamond,0.5,depthavg,T-S,0.4851250729511243,0.6046806372322032,0.6974496175500093,0.32247618923764176,0.3459911563514813,0.013857207609389766,0.014741936869552982,864,15552
symdia_d0.75_c+0.0,diamond,0.75,25m,velocity U-V,0.5813297219227943,0.7064190364623997,0.7878518864498609,0.4364834846488574,0.4564617986603701,0.02819123656058993,0.030144769259178167,864,34992
symdia_d0.75_c+0.0,diamond,0.75,25m,Reynolds stress u'v',0.5720632906986451,0.7209421787503134,0.7825401591737347,0.4378338597840957,0.45669000623516093,0.02822628787721166,0.030147690552491845,864,34992
symdia_d0.75_c+0.0,diamond,0.75,25m,zonal heat flux u'T',0.5227275029534193,0.6748867665706608,0.768686051333884,0.2890371058838543,0.33933304344386117,0.027188340263379674,0.03111609809111338,864,34992
symdia_d0.75_c+0.0,diamond,0.75,25m,merid. heat flux v'T',0.5629350107408848,0.6998031590896509,0.7698228189781462,-0.13069792590605997,-0.1289294636936072,-0.01567913053786944,-0.015289559762671101,864,34992
symdia_d0.75_c+0.0,diamond,0.75,25m,vertical heat flux w'T',0.5096338739854352,0.6361373168746287,0.7229617319779205,0.08910787188033154,0.07930469043306236,2.4356129482439726e-06,2.2919368156768867e-06,864,34992
symdia_d0.75_c+0.0,diamond,0.75,25m,T-S,0.5242572296507763,0.6323526359499421,0.7123318288075818,0.013702781690703249,0.04560083164001989,0.0007063642222281218,0.002289600744283848,864,34992
symdia_d0.75_c+0.0,diamond,0.75,50m,velocity U-V,0.5853140309085086,0.7075305910762625,0.7932830962430281,0.3552933568066746,0.37889776440610173,0.020389896438694693,0.02163396791615371,864,34992
symdia_d0.75_c+0.0,diamond,0.75,50m,Reynolds stress u'v',0.5736722179154247,0.711701681050247,0.7994039713623002,0.3573506191548586,0.37957172451335464,0.02044584899506706,0.021655641388929787,864,34992
symdia_d0.75_c+0.0,diamond,0.75,50m,zonal heat flux u'T',0.5446505956465847,0.6767409804533862,0.7453652293644691,0.35599819153670087,0.40759963291221474,0.030232880231698,0.03359109419648619,864,34992
symdia_d0.75_c+0.0,diamond,0.75,50m,merid. heat flux v'T',0.5758112600981253,0.7046686079900707,0.782318533826992,-0.046115295739094654,-0.04857322599080952,-0.005196815235452979,-0.005442912849562599,864,34992
symdia_d0.75_c+0.0,diamond,0.75,50m,vertical heat flux w'T',0.5311686937852264,0.6944885965311359,0.7503481137217723,0.03209613895088762,0.05755164535451884,1.3977635495957602e-06,2.586852797655222e-06,864,34992
symdia_d0.75_c+0.0,diamond,0.75,50m,T-S,0.543953638453445,0.6424839214474904,0.7205843085577963,0.2354447941836308,0.28194437834528835,0.01067930201770128,0.012372230174331535,864,34992
symdia_d0.75_c+0.0,diamond,0.75,75m,velocity U-V,0.6046614897562917,0.7184469941050415,0.8044870427971459,0.22560928813995473,0.24645569552272445,0.011200557496781388,0.012212081819837815,864,34992
symdia_d0.75_c+0.0,diamond,0.75,75m,Reynolds stress u'v',0.6087959964874329,0.7279877444047097,0.8067550913211436,0.23288679220533015,0.24879205511591712,0.011382072797405551,0.012277371697457302,864,34992
symdia_d0.75_c+0.0,diamond,0.75,75m,zonal heat flux u'T',0.5569270689409332,0.6899289282395294,0.7579617600369908,-0.01812120800147936,-0.0668611507984834,-0.0021375104197146133,-0.008089878149416155,864,34992
symdia_d0.75_c+0.0,diamond,0.75,75m,merid. heat flux v'T',0.592956485184265,0.7364138397380668,0.7942141729915934,-0.020594236950353128,-0.03974155295861943,-0.0026480444209478504,-0.005042021622150743,864,34992
symdia_d0.75_c+0.0,diamond,0.75,75m,vertical heat flux w'T',0.5564228652702514,0.7228928797701847,0.7821694348969256,-0.02410305522147213,-0.027361388122655747,-1.5847113336179196e-06,-1.8776217404992367e-06,864,34992
symdia_d0.75_c+0.0,diamond,0.75,75m,T-S,0.5500753726036731,0.6945037372520729,0.7841621169265559,0.5158158173001423,0.547625257372681,0.02616922313874776,0.025078151488582532,864,34992
symdia_d0.75_c+0.0,diamond,0.75,depthavg,velocity U-V,0.585749455924872,0.7245062719609173,0.7858609272245565,0.3831898865951021,0.40635863859546,0.021089404505980718,0.02248539168596821,864,34992
symdia_d0.75_c+0.0,diamond,0.75,depthavg,Reynolds stress u'v',0.5894748779163916,0.7301704604864093,0.791071122628289,0.3861113586274844,0.40720510077511174,0.02115311685941356,0.022506005591350606,864,34992
symdia_d0.75_c+0.0,diamond,0.75,depthavg,zonal heat flux u'T',0.5572430062667852,0.6805658074836645,0.7517061114976376,0.4060702714420604,0.433500660767986,0.03355996630141458,0.035500574976199725,864,34992
symdia_d0.75_c+0.0,diamond,0.75,depthavg,merid. heat flux v'T',0.587328239170581,0.6897526853117184,0.7720059678096707,-0.07215208359430882,-0.07589656260655768,-0.007833562433717762,-0.008246022301114032,864,34992
symdia_d0.75_c+0.0,diamond,0.75,depthavg,vertical heat flux w'T',0.5488501166419155,0.6844938919854394,0.7527825030174963,0.02606753871024408,0.04330074952906383,8.985361815691731e-07,1.5482424158511608e-06,864,34992
symdia_d0.75_c+0.0,diamond,0.75,depthavg,T-S,0.5481382455107111,0.6437075092805589,0.765502270274918,0.2873423927318846,0.331348551495918,0.012655334237881398,0.01420162198755531,864,34992
symdia_d1.0_c+0.0,diamond,1.0,25m,velocity U-V,0.6014926658232904,0.7346871121508737,0.8098892522620704,0.4148238150821199,0.4497105408202113,0.026649331343658666,0.029532011397175175,864,62208
symdia_d1.0_c+0.0,diamond,1.0,25m,Reynolds stress u'v',0.6136385248839645,0.7237627327998221,0.8039782152304985,0.4191551596374535,0.45035592062976854,0.02678937411799241,0.029544003329268362,864,62208
symdia_d1.0_c+0.0,diamond,1.0,25m,zonal heat flux u'T',0.5489494693018451,0.6725603494681014,0.7639029473158677,0.2656441603251357,0.3188085821868084,0.025607762853891127,0.029531239152182618,864,62208
symdia_d1.0_c+0.0,diamond,1.0,25m,merid. heat flux v'T',0.5802989775911418,0.7116685245626447,0.7919742814117763,-0.13743972825772321,-0.13087202530352451,-0.016446625115809205,-0.01558461595256348,864,62208
symdia_d1.0_c+0.0,diamond,1.0,25m,vertical heat flux w'T',0.4950152120497972,0.6485861810105877,0.7271338283254063,0.15417544994057086,0.09692178892324631,4.620672114046639e-06,2.909416641030365e-06,864,62208
symdia_d1.0_c+0.0,diamond,1.0,25m,T-S,0.5643395454646323,0.6421154302574582,0.7278548592697774,-0.004838160968302971,0.03327719882258287,-0.00025481770013841736,0.0016876351256287358,864,62208
symdia_d1.0_c+0.0,diamond,1.0,50m,velocity U-V,0.5855770985453946,0.7321140842915002,0.8102843572006596,0.33898781565499436,0.370206746257807,0.019419857842275835,0.021211125568734945,864,62208
symdia_d1.0_c+0.0,diamond,1.0,50m,Reynolds stress u'v',0.5816959599977013,0.7261274617457784,0.7980554294717285,0.3438999278615837,0.3714804623107513,0.019521274560986627,0.02124372920837903,864,62208
symdia_d1.0_c+0.0,diamond,1.0,50m,zonal heat flux u'T',0.5448595697906697,0.6600444480566511,0.7444620918799946,0.3255926390923738,0.3840098277708358,0.028295754505095447,0.03205284313644371,864,62208
symdia_d1.0_c+0.0,diamond,1.0,50m,merid. heat flux v'T',0.6005391035712784,0.7373946628392992,0.7976254125623813,-0.051888643195337446,-0.04903608318227603,-0.005915513409499077,-0.005508369985579148,864,62208
symdia_d1.0_c+0.0,diamond,1.0,50m,vertical heat flux w'T',0.5172375998537321,0.6887408036607795,0.7591783593530098,0.0910643406424577,0.06320324804452908,4.339554088541892e-06,2.928877818079987e-06,864,62208
symdia_d1.0_c+0.0,diamond,1.0,50m,T-S,0.5804463051975682,0.6891154739065034,0.7856335586097504,0.19586994163613178,0.26422739007880885,0.00929966186403228,0.011742911670647302,864,62208
symdia_d1.0_c+0.0,diamond,1.0,75m,velocity U-V,0.6037766388600279,0.7432385767219524,0.8082712555813969,0.20393276756338102,0.23496428567102354,0.010208927694032963,0.011646382292471712,864,62208
symdia_d1.0_c+0.0,diamond,1.0,75m,Reynolds stress u'v',0.6127178353610795,0.7450837596385066,0.8106312765047775,0.22130215993107658,0.2394773759062045,0.010652543256402459,0.011769314878042898,864,62208
symdia_d1.0_c+0.0,diamond,1.0,75m,zonal heat flux u'T',0.5707102940782073,0.6856089417707265,0.7787528338404228,0.006610826309514174,-0.05225345077586245,0.00075807994260107,-0.006264610170715883,864,62208
symdia_d1.0_c+0.0,diamond,1.0,75m,merid. heat flux v'T',0.5988159666188699,0.7136614251475544,0.7985736847760913,-0.008799117789080164,-0.032026033728247486,-0.001145202641348443,-0.0040909509128290635,864,62208
symdia_d1.0_c+0.0,diamond,1.0,75m,vertical heat flux w'T',0.5732643358956545,0.707373343331801,0.7908683115608877,-0.009524613692469295,-0.020134989655258506,-6.706131799278902e-07,-1.4031448511818249e-06,864,62208
symdia_d1.0_c+0.0,diamond,1.0,75m,T-S,0.5586998550127174,0.7039259950076828,0.8101098463044839,0.4789152230368459,0.5298715063889985,0.026378348646258338,0.025315341407929452,864,62208
symdia_d1.0_c+0.0,diamond,1.0,depthavg,velocity U-V,0.5876267907321673,0.7230532717936928,0.805464877524013,0.36335653744176405,0.39748881676529374,0.019966680039104952,0.0219810650557906,864,62208
symdia_d1.0_c+0.0,diamond,1.0,depthavg,Reynolds stress u'v',0.5886348413007255,0.718783718639113,0.7961968696578323,0.3705595980316606,0.399211706574366,0.02011762068821245,0.022018121832038308,864,62208
symdia_d1.0_c+0.0,diamond,1.0,depthavg,zonal heat flux u'T',0.5655222406659094,0.6864784629934279,0.7568757364279959,0.39145403739242646,0.419890433433733,0.03263561210744019,0.034535285478794996,864,62208
symdia_d1.0_c+0.0,diamond,1.0,depthavg,merid. heat flux v'T',0.5928333747117264,0.720020729047661,0.8018537187644698,-0.07799630468229453,-0.07560887966428978,-0.008457050074986103,-0.00821324388400325,864,62208
symdia_d1.0_c+0.0,diamond,1.0,depthavg,vertical heat flux w'T',0.5356136923687029,0.6843963571947618,0.7578109578655104,0.08962016423741567,0.052214179123388174,3.3525910355458857e-06,1.9163630081672094e-06,864,62208
symdia_d1.0_c+0.0,diamond,1.0,depthavg,T-S,0.5776059234428889,0.6594476541726205,0.7638165809696105,0.25172793499361307,0.3137155800578969,0.011474574842966575,0.013587033810106921,864,62208
