config,family,pattern,width,center_lat,n_gliders_cell,n_gliders_total,cell_height_deg,min_depth,max_depth,nc_path,rms,mean_bias,corr,w_est_std,w_model_std,w_est_mean,w_model_mean,norm_rms,n,w_est_mean_se,w_model_mean_se,mean_bias_se,n_eff,n_eff_model,n_eff_est,tau
equator_2deg_w2.0,equator,equator_2deg,2.0,0.0,2,2,2.0,8,70,data/equator_2deg_w2.0__cell_+0.00.nc,1.8073916859251798e-05,2.0773299959953506e-06,0.7729502614399487,2.4344725934442146e-05,2.7970122454511857e-05,8.532467702853198e-06,6.4551377068578475e-06,0.6461865474005566,20736,2.7631112005956825e-06,3.126700419196618e-06,3.1813238925588056e-06,25.020650250477175,65.31026835016229,53.66416927087633,25.898607490732253
equator_3cell_w0.25,equator,equator_3cell,0.25,-1.0,2,6,2.0,8,70,data/equator_3cell_w0.25__cell_-1.00.nc,3.375938702891659e-05,-2.560359270101907e-06,0.7731426626835579,5.2465613011844465e-05,4.565162027856649e-05,1.1876985693318278e-06,3.748057839433737e-06,0.7395003030104208,20736,8.351198089129239e-06,8.360627859773998e-06,4.697809446373409e-06,38.46848565047833,25.333195087317343,29.985284809745014,16.844957347364222
equator_3cell_w0.25,equator,equator_3cell,0.25,0.0,2,6,2.0,8,70,data/equator_3cell_w0.25__cell_+0.00.nc,2.6213623878482673e-05,3.8551070261479025e-07,0.7919437242444614,4.221516784455944e-05,3.818452883898023e-05,7.2560539737032056e-06,6.8705432710884155e-06,0.6864985551876917,20736,6.39629261890514e-06,4.229949793748971e-06,2.7494285194323765e-06,64.59748845376397,68.06828816658738,32.46911861740869,10.03134975539815
equator_3cell_w0.25,equator,equator_3cell,0.25,1.0,2,6,2.0,8,70,data/equator_3cell_w0.25__cell_+1.00.nc,3.83801490345558e-05,-2.1877962874753437e-06,0.7624254773182673,5.347515319241906e-05,5.723037801267016e-05,8.615720296662631e-07,3.0493683171416084e-06,0.6706254679299667,20736,6.248231745179948e-06,8.630598531265246e-06,5.134235471119347e-06,42.64723144444017,37.3544323016592,54.209302831006745,15.194421256727987
equator_3cell_w0.5,equator,equator_3cell,0.5,-1.0,2,6,2.0,8,70,data/equator_3cell_w0.5__cell_-1.00.nc,2.4333297622495163e-05,-4.2705567229093125e-06,0.8467602939468156,4.2421498701659456e-05,4.3957939919565606e-05,-3.22827758224252e-08,4.238273947086887e-06,0.5535586441725958,20736,7.652882419930344e-06,8.220066025110849e-06,3.7886378016518057e-06,30.83511593326989,24.251546111704226,23.462405703603356,21.01500125384102
equator_3cell_w0.5,equator,equator_3cell,0.5,0.0,2,6,2.0,8,70,data/equator_3cell_w0.5__cell_+0.00.nc,2.0475022030180932e-05,1.967987024033593e-07,0.8367363869179631,3.5790624822608943e-05,3.586853702592327e-05,7.053696067070476e-06,6.856897364667115e-06,0.5708351588296734,20736,5.585451371367006e-06,3.996941658977004e-06,2.2683160874108194e-06,58.36500069845683,66.75996876449558,30.314245914285014,11.102544200211636
equator_3cell_w0.5,equator,equator_3cell,0.5,1.0,2,6,2.0,8,70,data/equator_3cell_w0.5__cell_+1.00.nc,3.0430875552361425e-05,-2.5526379752050524e-06,0.8194700604229387,4.389606078537045e-05,5.2900991677025624e-05,1.0418474986937495e-06,3.5944854738988017e-06,0.5752420623444995,20736,5.7985393502181485e-06,8.251166698310604e-06,4.823657131201153e-06,31.70869367667043,34.898598057116345,43.130672579601395,20.436035826879994
equator_3cell_w0.75,equator,equator_3cell,0.75,-1.0,2,6,2.0,8,70,data/equator_3cell_w0.75__cell_-1.00.nc,2.0575948412998827e-05,-3.989472956398798e-06,0.8748404887209068,3.5927812225534284e-05,4.165658360368982e-05,7.943667391537203e-07,4.783839695552518e-06,0.4939422927418433,20736,6.833337102783319e-06,7.880889271328315e-06,3.1993175827193343e-06,31.682785879399006,23.63222471200532,21.093334678670672,20.452746878592734
equator_3cell_w0.75,equator,equator_3cell,0.75,0.0,2,6,2.0,8,70,data/equator_3cell_w0.75__cell_+0.00.nc,1.8903452302230803e-05,8.302477939505963e-07,0.8406261230186625,3.23923553731886e-05,3.421926585889171e-05,7.505108957296093e-06,6.674861163345496e-06,0.5524213283879915,20736,4.836254701026945e-06,3.8677447944799965e-06,2.172825314882621e-06,55.4849467389393,64.59502206971518,32.70308718426082,11.678843327522454
equator_3cell_w0.75,equator,equator_3cell,0.75,1.0,2,6,2.0,8,70,data/equator_3cell_w0.75__cell_+1.00.nc,2.7554117380946652e-05,-1.8528423221588888e-06,0.8369921706710463,3.6540751094640015e-05,4.945150723373814e-05,8.511408782577376e-07,2.703983200416627e-06,0.5571946927867942,20736,4.887676414011228e-06,7.982351276098503e-06,4.418460539122438e-06,32.38363061445562,32.53786399367148,42.33565430213076,20.010109666664167
