config,family,pattern,width,center_lat,n_gliders_cell,n_gliders_total,cell_height_deg,min_depth,max_depth,nc_path,mean_true_25,mean_est_25,mean_bias_25,std_true_25,std_est_25,std_ratio_25,corr_25,js_25,ks_25,adv_mean_true_25,adv_mean_est_25,adv_mean_bias_25,adv_std_true_25,adv_std_est_25,adv_std_ratio_25,adv_corr_25,adv_js_25,adv_ks_25,mean_true_50,mean_est_50,mean_bias_50,std_true_50,std_est_50,std_ratio_50,corr_50,js_50,ks_50,adv_mean_true_50,adv_mean_est_50,adv_mean_bias_50,adv_std_true_50,adv_std_est_50,adv_std_ratio_50,adv_corr_50,adv_js_50,adv_ks_50,mean_true_70,mean_est_70,mean_bias_70,std_true_70,std_est_70,std_ratio_70,corr_70,js_70,ks_70,adv_mean_true_70,adv_mean_est_70,adv_mean_bias_70,adv_std_true_70,adv_std_est_70,adv_std_ratio_70,adv_corr_70,adv_js_70,adv_ks_70
shift_w0.5_mid,shift,shift,0.5,-1.0,2,6,1.0,8,80,data_heat/shift_w0.5_mid__cell_-1.00.nc,2.5109757189056836e-06,1.5884124468735702e-07,-2.352134280073213e-06,1.6044901713030413e-05,1.3287185496742241e-05,0.8281250788810647,0.9189770869307611,0.20463313612960654,0.11728395061728394,-1.0137676115240524e-10,-1.2195892406563854e-09,-1.1182129437312418e-09,6.52125891065225e-08,5.165779753445608e-08,0.7921445573963466,0.8310456956655796,0.1902726845347152,0.046296296296296294,3.998678948846646e-06,2.8335041683964177e-07,-3.715328251131541e-06,2.940845297416672e-05,2.4796032173050185e-05,0.8431600327576487,0.9192081038910568,0.20061723715022933,0.10185185185185185,1.515012293396012e-08,-1.9903742260169486e-08,-3.505386792953153e-08,1.4797778646880033e-07,2.0221603278949066e-07,1.3665296502602162,0.6777428686508018,0.26636221470524063,0.1111111111111111,4.3620102587738074e-06,3.8787755641159536e-07,-3.9741333794557095e-06,3.538385863066651e-05,3.1459470079306486e-05,0.889090995068615,0.9157295101934237,0.19563740901925616,0.09876543209876543,1.0638069625201751e-07,-1.1244437502198543e-09,-1.075051059569614e-07,5.64811898584594e-07,5.885978938864345e-07,1.0421131271516193,0.7632746231885972,0.22801002155347058,0.1388888888888889
shift_hex_w0.5_mid,shift,shift,0.5,-1.0,4,12,1.0,8,80,data_heat/shift_hex_w0.5_mid__cell_-1.00.nc,2.5285517040174454e-06,6.894077313119727e-07,-1.8391441347020877e-06,1.523582795925904e-05,1.3075884855975761e-05,0.8582326402569642,0.9599423820599734,0.21080578929676322,0.09876543209876543,4.189040780921971e-10,3.295229048943012e-09,2.8763227061164467e-09,6.193348411898114e-08,4.786847886368162e-08,0.7729014368337639,0.9257506912186185,0.1824473640669412,0.06790123456790123,3.924028987967176e-06,1.1475279590603597e-06,-2.7764999039904735e-06,2.7826092264149338e-05,2.438139838458201e-05,0.8762063373158072,0.9650897382700893,0.21020020711951146,0.09259259259259259,2.0637633824094337e-08,5.002039060519047e-09,-1.5635593956451017e-08,1.5714819312506734e-07,1.7424377779812362e-07,1.108786390305173,0.7981266837229436,0.2083734596593263,0.05709876543209876,4.126503426959971e-06,1.3289910361509684e-06,-2.797512058624793e-06,3.3614000130910426e-05,3.0932248695819805e-05,0.9202192114997774,0.9655330178522199,0.21355886828793205,0.08487654320987655,1.1636031160833227e-07,7.738929417219522e-08,-3.8971092373621265e-08,5.56883605895564e-07,6.099504170838639e-07,1.095292464397402,0.8591433789192036,0.21152066692244031,0.08024691358024691
shift_sq_w0.5_mid,shift,shift,0.5,-1.0,4,12,1.0,8,80,data_heat/shift_sq_w0.5_mid__cell_-1.00.nc,2.662090992089361e-06,8.740722588222892e-07,-1.7880181458981829e-06,1.4116783859208226e-05,1.1223952637061918e-05,0.7950785921922757,0.8923155255555748,0.20307700288413774,0.07561728395061729,1.9251351623950086e-09,6.993698947837271e-09,5.068566845842487e-09,6.053864609611992e-08,4.2687582723452585e-08,0.7051294582253392,0.8139260957891306,0.18380973198697706,0.11728395061728394,4.003222329629352e-06,1.6449794202866576e-06,-2.3582432277848103e-06,2.5782515876926482e-05,2.124128989547996e-05,0.8238641254746363,0.8956600943022541,0.19539319060895588,0.05092592592592592,3.161568784548763e-08,4.379121826126468e-09,-2.7236575840512174e-08,1.789981070032809e-07,1.6945819139746943e-07,0.946703818461965,0.6601826878719466,0.1956419413649481,0.06172839506172839,4.1287203202955425e-06,2.067031866820869e-06,-2.0616876507203786e-06,3.105085124843754e-05,2.807322935386018e-05,0.9041049834430163,0.8973152194605746,0.18854757746326997,0.05555555555555555,1.287979642938808e-07,1.2332462549435793e-07,-5.473346993799606e-09,5.551943331738585e-07,6.231318617905623e-07,1.122367114643134,0.8239458314333187,0.23067422645666805,0.06481481481481481
shift_w0.5,shift,shift,0.5,-0.5,2,8,1.0,8,80,data_heat/shift_w0.5__cell_-0.50.nc,2.6219986466458067e-06,2.194041199028138e-06,-4.2795738086379584e-07,1.349473404843593e-05,1.2674549281919822e-05,0.9392218650940238,0.94089749831935,0.20895582490157968,0.06172839506172839,1.8267529711124553e-08,1.162676255978311e-08,-6.640779576593443e-09,1.0992793875175266e-07,6.087032195634358e-08,0.5537293125617994,0.8558034888272362,0.16328366535467492,0.07098765432098765,2.69120005214063e-06,3.847573091248721e-06,1.1563727432350232e-06,2.6271412934875116e-05,2.4558383296315332e-05,0.9347949178521058,0.935107388724579,0.22429681262636253,0.06944444444444445,1.7047062783603906e-07,7.984156652587651e-08,-9.062917418647767e-08,5.550899118134112e-07,4.481595070234969e-07,0.8073638116740661,0.8874988182237623,0.20289182770840364,0.05401234567901234,2.3543730094388593e-06,4.645657372109949e-06,2.291283513490283e-06,3.4999800845980644e-05,3.361345424661051e-05,0.9603898717746749,0.9485525203475353,0.19268202980075952,0.04938271604938271,3.6427525174076436e-07,2.863646020708362e-07,-7.791045049249139e-08,1.3730231103181723e-06,1.2879024219634322e-06,0.9380049121423638,0.9061198280484702,0.20828387109006224,0.030864197530864196
shift_sq_w0.5,shift,shift,0.5,-0.5,4,16,1.0,8,80,data_heat/shift_sq_w0.5__cell_-0.50.nc,2.5856343199848197e-06,3.9819326787557874e-07,-2.187441114431132e-06,1.2293589861656073e-05,1.0387312626121341e-05,0.8449373000899888,0.856617702923105,0.24199992840513726,0.13271604938271606,1.144904882011133e-08,1.461604788439447e-08,3.1670087508879757e-09,7.967354065385734e-08,7.855409942872769e-08,0.9859496488301797,0.7817794813759734,0.15952041912707143,0.12191358024691358,3.1205165669234702e-06,-3.606180108720029e-07,-3.481135724431071e-06,2.3228914869832806e-05,2.0059041584037e-05,0.8635376080390008,0.8815775481104118,0.2085177962911832,0.11574074074074074,1.2764341761339892e-07,1.4490568307187236e-07,1.7262168019184194e-08,4.4409335941963946e-07,5.846722341815562e-07,1.3165525261301618,0.8585198907124014,0.18023106043936288,0.06790123456790123,2.566608145571081e-06,-2.233615266088245e-06,-4.8002231415379525e-06,3.0846509616822004e-05,2.8095724197248086e-05,0.910823446356025,0.9163323964182998,0.193444315241121,0.12037037037037036,3.1911079645396967e-07,3.3461303599166414e-07,1.550224530520012e-08,1.1862526889672154e-06,1.2311266562010664e-06,1.0378283376309305,0.7674584942853437,0.21695237972794496,0.05864197530864197
shift_w0.5_mid,shift,shift,0.5,0.0,2,6,1.0,8,80,data_heat/shift_w0.5_mid__cell_+0.00.nc,2.859387450371287e-06,1.7511034936537505e-06,-1.1082831412498156e-06,1.3063896403764375e-05,1.0602478848932548e-05,0.8115862619576065,0.8517484293947488,0.2631947957843449,0.13271604938271606,-1.9051966670957654e-09,1.1178313168124203e-08,1.3083512871864118e-08,1.4869786468807433e-07,1.0709819514234639e-07,0.7202403031610967,0.8874486152539856,0.1638759580128253,0.09259259259259259,3.0879391488269903e-06,1.026528262257776e-06,-2.061409425137415e-06,2.0283407138776965e-05,1.7010429874493818e-05,0.8386376981988393,0.851570558152377,0.1960462241055096,0.08641975308641975,1.6120947066156077e-07,2.3025386173108427e-07,6.904446527470824e-08,1.1616015171966865e-06,1.0196109782938639e-06,0.8777631254774091,0.9111438727266704,0.1806812887903441,0.047839506172839504,-5.178411583983689e-07,-3.268353936723107e-06,-2.750510348131515e-06,3.708285657921806e-05,3.233198006720041e-05,0.8718848289945351,0.9118863261300992,0.19151841321021293,0.09722222222222222,3.6269616998652054e-07,4.5922935107737804e-07,9.653309725736821e-08,2.3801021598046646e-06,2.1003731796585423e-06,0.882471859876351,0.9195580306732374,0.19090342346505457,0.06327160493827161
shift_hex_w0.5_mid,shift,shift,0.5,0.0,4,12,1.0,8,80,data_heat/shift_hex_w0.5_mid__cell_+0.00.nc,3.1706952086096862e-06,9.659846497133994e-07,-2.20471007499256e-06,1.1934344911423977e-05,9.547441939400386e-06,0.7999971519392938,0.9346844311969723,0.20963455519529736,0.1527777777777778,1.2263299264958505e-09,9.61292939444071e-10,-2.6503735295528847e-10,1.2816173011742649e-07,9.566457921616365e-08,0.746436390399164,0.9332480770066583,0.1665598706641506,0.07098765432098765,3.140265562251443e-06,1.0747450169091496e-06,-2.0655200356622005e-06,1.8255381291965023e-05,1.564723972478689e-05,0.8571302606357454,0.9164761037765857,0.1979491509014516,0.08641975308641975,1.9078649415860127e-07,1.3192494411409006e-07,-5.88615095116049e-08,1.0693421472751652e-06,9.276487049237694e-07,0.8674947558062209,0.9728309172082288,0.16863010302580386,0.10339506172839506,-4.5354101985140005e-07,-1.7051465691431789e-06,-1.2516052364665686e-06,3.3671367418719456e-05,2.9585321626645413e-05,0.8786492469622003,0.9557554887256775,0.18933297973869567,0.05555555555555555,3.9967719089872844e-07,3.9197582137772796e-07,-7.701461955976535e-09,2.2163105768413516e-06,1.993103376032533e-06,0.899288843747283,0.955531825611565,0.18141404856003665,0.06172839506172839
shift_sq_w0.5_mid,shift,shift,0.5,0.0,4,12,1.0,8,80,data_heat/shift_sq_w0.5_mid__cell_+0.00.nc,3.830380592262372e-06,1.25030181769167e-06,-2.580079451112291e-06,1.1368049854354467e-05,8.54118744702684e-06,0.7513326873522803,0.829687625297971,0.27079389400096315,0.1867283950617284,6.035341559851304e-09,1.4610469533653654e-10,-5.889235291716215e-09,1.0689281992881661e-07,6.378420788485975e-08,0.5967118084014972,0.8386700812792307,0.19325208866294816,0.08641975308641975,3.6083226859773276e-06,2.2121711319194557e-06,-1.3961511286258909e-06,1.7703245248412713e-05,1.4995473344188416e-05,0.8470465800914622,0.7893470626283787,0.24153125207051984,0.11265432098765432,2.3477571176044876e-07,9.601318653532435e-08,-1.3876244506796434e-07,9.687497595223249e-07,6.129449323211084e-07,0.6327175065553996,0.8563819044508495,0.22420814351092822,0.18364197530864199,-2.3802525106475514e-07,1.0338895470848973e-06,1.2719137486407507e-06,3.026297599717509e-05,2.5745968731185626e-05,0.8507414714795033,0.8091889151555735,0.20733345593939614,0.06481481481481481,4.1341496626046137e-07,2.723170070241821e-07,-1.4109776725627433e-07,2.098641061820672e-06,2.0097892149091673e-06,0.9576621993498873,0.8648330693970778,0.2319036142744255,0.12191358024691358
shift_w0.5,shift,shift,0.5,0.5,2,8,1.0,8,80,data_heat/shift_w0.5__cell_+0.50.nc,8.385884029848967e-06,5.295687178531283e-06,-3.090193055740322e-06,2.110494278895203e-05,1.7531766725277298e-05,0.8306948235109545,0.927058184047777,0.24569953476499778,0.14506172839506173,1.3635577111870134e-08,6.7707700582682776e-09,-6.864804980864298e-09,1.4796087555168924e-07,9.509203423593499e-08,0.6426836410731779,0.8830370997632261,0.16522136631837733,0.044753086419753084,7.0341702667064965e-06,5.7455647839850455e-06,-1.2886048094883744e-06,3.600790296331979e-05,3.152998784622337e-05,0.8756407691484298,0.9229694943378615,0.21481696707920964,0.09876543209876543,5.434101808532432e-07,3.4341585670989036e-07,-1.9999411228490162e-07,1.7855887790574343e-06,1.3008570463342586e-06,0.7285311498322403,0.9279878662761032,0.19338060536256693,0.08950617283950617,-3.735933205462061e-06,-3.2199763608185624e-06,5.159562635719541e-07,4.727409759652801e-05,4.471875487432075e-05,0.945946240073868,0.9136437451815861,0.19744399544913616,0.044753086419753084,5.670565883519885e-07,5.280321033374407e-07,-3.9024356961972863e-08,3.6348617413750617e-06,3.906638740417353e-06,1.074769556142589,0.9277217559985752,0.2222687031048294,0.07253086419753087
shift_sq_w0.5,shift,shift,0.5,0.5,4,16,1.0,8,80,data_heat/shift_sq_w0.5__cell_+0.50.nc,8.016011634026654e-06,2.7877888935921663e-06,-5.228226297706936e-06,1.7575610399944708e-05,1.3951452135965245e-05,0.7937961651681318,0.8765984181491406,0.32032722361620003,0.26080246913580246,8.654835070842637e-09,7.955003346229254e-09,-6.998311600064081e-10,1.2849217512211908e-07,7.738652960543025e-08,0.6022664767864815,0.8479333666850405,0.17319392805404338,0.07561728395061729,7.389182883343892e-06,2.158799719717819e-06,-5.230384977412509e-06,3.0383074772544205e-05,2.3963041595120663e-05,0.7886970550056035,0.8630462348868065,0.30982399556324647,0.2021604938271605,4.6554276877941447e-07,2.1428564701215533e-07,-2.512571581143755e-07,1.505009663560486e-06,8.926233646880889e-07,0.5931014174197126,0.9271867497502392,0.2193311491161999,0.06172839506172839,-3.6882304357277462e-06,-4.474887954908431e-06,-7.866574838728523e-07,4.161892502452247e-05,3.200611217855217e-05,0.7690278439362311,0.8574548290826738,0.21293745739096803,0.07407407407407407,5.961219358141534e-07,5.431137401693939e-07,-5.3008192759892906e-08,3.17880494549172e-06,3.2895848006310816e-06,1.0348495290019204,0.8642130833996335,0.2167665829450168,0.038580246913580245
shift_w0.5_mid,shift,shift,0.5,1.0,2,6,1.0,8,80,data_heat/shift_w0.5_mid__cell_+1.00.nc,1.2670683645410463e-05,8.620162668350021e-06,-4.050524393400359e-06,2.3586459064972587e-05,2.1564764094193403e-05,0.9142857787508456,0.9142873510369772,0.23215620128317038,0.15123456790123457,6.9274577185751696e-09,1.4184002704511465e-08,7.256550384101273e-09,1.1710052660873771e-07,9.555263226296897e-08,0.815988066238458,0.8527218509044203,0.18220877145204306,0.05555555555555555,1.6134772522491403e-05,1.2062842968561286e-05,-4.071935340283345e-06,4.378236917546019e-05,4.0357612814418005e-05,0.9217777286716192,0.9138208955923842,0.2235227167003984,0.0941358024691358,5.502124054146407e-07,3.1874692289232515e-07,-2.314657164383616e-07,1.5601302720824606e-06,1.1043767198259773e-06,0.7078746817417088,0.8923440826612964,0.22385759048548193,0.0787037037037037,1.1565882687136764e-06,2.591269614206883e-06,1.4346812514449837e-06,5.566397885559127e-05,5.09602463389804e-05,0.9154977309686444,0.8947097344608406,0.21829579489347084,0.0787037037037037,1.0343760550313164e-06,7.596425157847169e-07,-2.747334459161639e-07,4.471509782888461e-06,3.677762180680856e-06,0.8224877858379932,0.8758547625140718,0.1882439101291678,0.08641975308641975
shift_hex_w0.5_mid,shift,shift,0.5,1.0,4,12,1.0,8,80,data_heat/shift_hex_w0.5_mid__cell_+1.00.nc,1.2523760233307257e-05,7.792987062499384e-06,-4.730775322313862e-06,2.201345887442585e-05,1.914982842057593e-05,0.8699145613515218,0.9607032564993434,0.24531822497396685,0.17592592592592593,9.624167240929182e-09,1.1106385340365624e-08,1.4822170133957627e-09,1.1603266614201857e-07,8.50368859138665e-08,0.7328702230265511,0.9538583339113863,0.1691000234050489,0.047839506172839504,1.589276325830724e-05,1.062534840502355e-05,-5.26741765384526e-06,4.133409311180003e-05,3.620011166236001e-05,0.875793054523933,0.9639615448573069,0.22924557542808005,0.13580246913580246,5.344121518646716e-07,2.9491956989240974e-07,-2.394921903363893e-07,1.4615642385251704e-06,1.043011525128188e-06,0.7136268784057457,0.9244722931926543,0.2466113251160729,0.09876543209876543,1.6989590676530497e-06,1.2773310013529838e-06,-4.216292514727377e-07,5.268460517982021e-05,4.719803159302973e-05,0.8958600227132004,0.9467966098927021,0.2094524915728407,0.07407407407407407,9.805895615500049e-07,5.751887856314049e-07,-4.054007307037391e-07,4.094459654879756e-06,3.200607236901276e-06,0.7816922150122565,0.9272012871632327,0.2344177897488586,0.12962962962962962
shift_sq_w0.5_mid,shift,shift,0.5,1.0,4,12,1.0,8,80,data_heat/shift_sq_w0.5_mid__cell_+1.00.nc,1.1880148122145329e-05,6.263081959793191e-06,-5.617066127899585e-06,2.0385867173899896e-05,1.6171295121828957e-05,0.7932601043596089,0.8526765970677318,0.26567049834142925,0.2222222222222222,1.0096264269066069e-08,1.0826578560694905e-08,7.303134253887718e-10,1.1217123585538502e-07,8.523955138850545e-08,0.7599056098338721,0.8975993087988334,0.1580807596932639,0.041666666666666664,1.470153802074492e-05,7.95403619724359e-06,-6.747501414484203e-06,3.840729550574906e-05,3.154474032549405e-05,0.8213215721156993,0.8755799191129422,0.23764419073426452,0.1697530864197531,5.208163997849624e-07,2.8957616192039206e-07,-2.312403443271631e-07,1.3896531072532525e-06,1.199570403034286e-06,0.8632157167664106,0.8495032076890038,0.2617967223266203,0.10802469135802469,1.4753703680980834e-06,5.861371138550115e-08,-1.4167563241617233e-06,4.92578765260987e-05,4.4200158657931896e-05,0.897321642245641,0.8864400951595867,0.22108499882024837,0.05401234567901234,8.757051546126604e-07,4.5209082760017997e-07,-4.2361422037633025e-07,3.622467602326651e-06,3.000333072844672e-06,0.8282567029495606,0.8410695439252546,0.21549494210218761,0.14351851851851852
shift_w0.5,shift,shift,0.5,1.5,2,8,1.0,8,80,data_heat/shift_w0.5__cell_+1.50.nc,9.182717803923879e-06,5.145957984633268e-06,-4.036761635032955e-06,2.3642995074624196e-05,1.8878083378687094e-05,0.7984641251712125,0.8681097337021829,0.2514595597409799,0.12962962962962962,-1.6089459764501157e-09,2.941231292540181e-09,4.550180653783476e-09,8.580266808166925e-08,6.258905578327596e-08,0.7294534911630258,0.7529074177550965,0.17249112052719479,0.05401234567901234,1.34039191834745e-05,8.02093743850711e-06,-5.382984313820606e-06,4.391545007820241e-05,3.595520428412867e-05,0.818737009870136,0.8749206675510574,0.23761197380134952,0.09104938271604938,2.87987091951436e-07,1.28012602472116e-07,-1.599745410586804e-07,8.967150506578037e-07,6.559043175732904e-07,0.7314523349330853,0.7268651273291471,0.1983951806148971,0.07561728395061729,4.731711214844836e-06,1.994877732809016e-06,-2.7368391064311436e-06,5.916244117543101e-05,4.69866833706142e-05,0.794197846422315,0.8811926960658497,0.2119900868528066,0.07716049382716049,7.074712016219564e-07,4.5124907601371087e-07,-2.562224928219747e-07,2.919640337495366e-06,2.9714827113507296e-06,1.0177564247176543,0.798453937158582,0.21340632297232892,0.10493827160493827
shift_sq_w0.5,shift,shift,0.5,1.5,4,16,1.0,8,80,data_heat/shift_sq_w0.5__cell_+1.50.nc,9.838267033046577e-06,6.316246775092172e-06,-3.52201851822121e-06,2.0529530956991948e-05,1.79274153580612e-05,0.8732501193338507,0.8714519797379847,0.2712340164328047,0.16666666666666666,-1.2299835594475894e-09,1.4335524095885383e-09,2.6635333551257467e-09,7.103227517291089e-08,6.259040947738999e-08,0.8811545079335947,0.8303354335145906,0.19792569053407214,0.08024691358024691,1.4275148714659736e-05,1.1106026378717893e-05,-3.169126730149745e-06,3.8067748391767964e-05,3.5193891050513024e-05,0.9245067685201891,0.8914755584627791,0.21737604055262608,0.09567901234567901,2.9294102432686486e-07,9.013633687097913e-08,-2.0280469803949245e-07,7.713129548392317e-07,5.831898703891774e-07,0.7561001882961169,0.770132414189891,0.24525416091487473,0.10493827160493827,4.92714707434061e-06,7.107951018727681e-06,2.1808056996469345e-06,5.0315040425630286e-05,4.4379587040862064e-05,0.8820342121449489,0.9063451873197457,0.2314973351630126,0.05401234567901234,8.223508984883665e-07,4.2389355341904974e-07,-3.984572976956887e-07,2.7933081128139747e-06,2.6364642304885285e-06,0.9438501318182755,0.8146608419625461,0.2188330332435389,0.14351851851851852
shift_hex_w0.5,shift,shift_hex,0.5,-1.5,4,16,1.0,8,80,data_heat/shift_hex_w0.5__cell_-1.50.nc,4.856281066167867e-06,2.5102191669717975e-06,-2.346060151774247e-06,1.0438227945996914e-05,7.98971743463303e-06,0.7654285263713853,0.8762001287205794,0.2442484574353203,0.11574074074074074,-8.34451263642677e-09,-3.1754026161683556e-09,5.169108371449261e-09,5.446885253945766e-08,3.7398357367724855e-08,0.6866007933732989,0.8307612395983848,0.16852705446938948,0.032407407407407406,8.331398930749856e-06,4.456205312149123e-06,-3.875189259656802e-06,1.9085455278400332e-05,1.511987393542608e-05,0.7922197146922538,0.8881000318503617,0.24049901205453153,0.09722222222222222,-4.477426429616571e-09,-9.912729295591775e-09,-5.43530710620189e-09,6.423528020604863e-08,5.3919756398103325e-08,0.8394103088698918,0.5023831835934146,0.18611984623664418,0.06018518518518518,8.25010738481069e-06,4.920474055742965e-06,-3.329629435852758e-06,2.348969064769335e-05,2.0030101147083862e-05,0.8527188138618924,0.8960075144430119,0.20095490674032163,0.07561728395061729,3.2852170761543675e-08,-1.3695023810737298e-09,-3.422167470790551e-08,3.2720569720368076e-07,1.83878946867752e-07,0.5619674365061256,0.6780813521708856,0.18840126288132616,0.09722222222222222
shift_hex_w0.5,shift,shift_hex,0.5,-0.5,4,16,1.0,8,80,data_heat/shift_hex_w0.5__cell_-0.50.nc,2.7635776405077195e-06,1.2294041509967863e-06,-1.5341733762136988e-06,1.3135709195921663e-05,1.1686567774861851e-05,0.889679240043641,0.9576155103761882,0.220420167826592,0.08333333333333333,1.6052508655661768e-08,1.725569766631651e-08,1.2031759487063314e-09,9.589263783027491e-08,7.917439669868765e-08,0.8256566769893462,0.8770806710047434,0.17442953090094782,0.1111111111111111,3.068256546612247e-06,1.1202460152493585e-06,-1.9480113103776026e-06,2.5393737814738415e-05,2.30669484864635e-05,0.9083715306013572,0.9642046300999205,0.1839448708543162,0.08950617283950617,1.6336885266809986e-07,1.379723594447018e-07,-2.539637200374853e-08,5.191266154724872e-07,5.477714542717001e-07,1.0551789061578773,0.950669814828121,0.17769497499435688,0.05246913580246913,2.582848310339614e-06,2.4187557801678353e-07,-2.3409729877125085e-06,3.353463762323372e-05,3.189077847845602e-05,0.9509802621621655,0.9734020209063897,0.19620407060664183,0.07407407407407407,3.5380921303840296e-07,3.2612895691844444e-07,-2.768004151453285e-08,1.2902522712465725e-06,1.2631723083914e-06,0.9790118851493984,0.9256880075383594,0.15338348717599753,0.030864197530864196
shift_hex_w0.5,shift,shift_hex,0.5,0.5,4,16,1.0,8,80,data_heat/shift_hex_w0.5__cell_+0.50.nc,8.370589966943953e-06,4.3871222290765954e-06,-3.983466777184519e-06,1.9577626517275348e-05,1.6889058555681094e-05,0.862671404052894,0.9593775174505668,0.2728619691549167,0.18518518518518517,1.1649460951446144e-08,1.210728782680066e-08,4.5782624189701684e-10,1.387485468740124e-07,8.645422276350038e-08,0.623100023108734,0.8783263620645938,0.18325168434355246,0.06327160493827161,7.279313649632968e-06,3.3910743952401656e-06,-3.888245435469028e-06,3.344798824400641e-05,2.8964410855866123e-05,0.8659537501797674,0.9484382483272791,0.22432705076844753,0.1558641975308642,5.16095269631478e-07,3.32842536333899e-07,-1.8325275185596134e-07,1.665414060880721e-06,1.1433396625480337e-06,0.6865197607034741,0.9571805479121602,0.2239866913326225,0.05864197530864197,-3.747261189346318e-06,-5.912757747973501e-06,-2.165495683057333e-06,4.4812266423832625e-05,3.8826670404318875e-05,0.8664295181390242,0.9517365820431912,0.19563170672881258,0.05709876543209876,5.684212283085799e-07,6.019149370351064e-07,3.3493547915861667e-08,3.4171484912803862e-06,3.473317511360905e-06,1.0164373951626178,0.9539101070351276,0.1953086744693294,0.033950617283950615
shift_hex_w0.5,shift,shift_hex,0.5,1.5,4,16,1.0,8,80,data_heat/shift_hex_w0.5__cell_+1.50.nc,9.420392416359391e-06,5.400101861624021e-06,-4.0202918787085395e-06,2.2021744371159002e-05,1.8377669448903915e-05,0.8345237842726216,0.9362775447631866,0.2518392277509421,0.14351851851851852,-1.4739310882916357e-09,3.5228678766407785e-09,4.9967968769290185e-09,7.629055431834786e-08,5.1880117500444886e-08,0.6800333011601638,0.8895913654167376,0.17640808018154006,0.044753086419753084,1.3668956853507552e-05,8.827070728870535e-06,-4.841889736156885e-06,4.08490959671326e-05,3.529200630543585e-05,0.8639605227452766,0.9498091705874012,0.21078167527524774,0.09876543209876543,2.8778802629858546e-07,1.239169022130589e-07,-1.6387114775175916e-07,8.117203833535314e-07,6.085293190015955e-07,0.7496784994945244,0.835909966738405,0.1997189933009778,0.08487654320987655,4.937051471642917e-06,3.6983787141953378e-06,-1.238671444722618e-06,5.4444964916910976e-05,4.637646665036062e-05,0.8518045097675464,0.9576892457162914,0.19488634072943709,0.06327160493827161,7.389564302684448e-07,5.986397689909427e-07,-1.4031711066220136e-07,2.7778694402513793e-06,2.783287617424253e-06,1.0019504794193579,0.8956407350279566,0.19033293566347162,0.10030864197530864
symdia_d0.3_c-0.5,symdia,symdia_d0.3,0.15,-0.5,4,4,0.3,8,80,data_heat/symdia_d0.3_c-0.5__cell_-0.50.nc,2.782108595056343e-06,2.452205298783982e-06,-3.2990313211697746e-07,2.1832871425431222e-05,2.053835349586682e-05,0.9407078480727675,0.9836009900814368,0.19659348741246635,0.037037037037037035,3.7703589583770736e-08,2.7907712835252706e-08,-9.795849511203121e-09,2.4819217969707097e-07,1.7321781227249062e-07,0.6979180910692282,0.9740941641438633,0.17736078591349952,0.029320987654320986,2.1999101136316312e-06,2.313827016663872e-06,1.1391640227728127e-07,3.995581573690288e-05,3.8265757340697066e-05,0.9577018172439692,0.9838590159408824,0.15905746642164084,0.021604938271604937,1.8152323377762514e-07,1.593624497808937e-07,-2.216080251355528e-08,8.314931960740068e-07,8.205077774859285e-07,0.9867883241378915,0.9696088930016374,0.1662378090046725,0.033950617283950615,2.3863565274950815e-06,2.6894800021977194e-06,3.0312283082810703e-07,5.169759242562577e-05,5.0314931268771584e-05,0.9732548249931883,0.9801613445467003,0.15176119904445032,0.024691358024691357,3.7807271269230114e-07,3.464359524331178e-07,-3.1636694466304484e-08,1.8992711829923792e-06,1.862319700072972e-06,0.9805443881577834,0.9748185469847379,0.1662954242368094,0.023148148148148147
symdia_d0.3_c+0.0,symdia,symdia_d0.3,0.15,0.0,4,4,0.3,8,80,data_heat/symdia_d0.3_c+0.0__cell_+0.00.nc,-8.137917717476739e-08,4.268011638797572e-08,1.2405988496895457e-07,2.4815659344312735e-05,2.1081385083513247e-05,0.8495194421801526,0.9708846744337367,0.17413118919888776,0.029320987654320986,-1.2881485211835297e-08,-9.061480260185387e-09,3.820023052217814e-09,2.8625981940422207e-07,2.406325188265475e-07,0.8406087844510055,0.9891473825573138,0.16562989624858435,0.032407407407407406,1.6617229903204134e-07,4.65894975185892e-07,2.9972183609332135e-07,3.9278769691009074e-05,3.406478084901404e-05,0.8672568188104802,0.968576193138784,0.1624796243650609,0.038580246913580245,6.43411652845316e-08,4.648158717572051e-08,-1.785966744830178e-08,1.8150432197217015e-06,1.6988780624212913e-06,0.9359986825447486,0.9849148726199418,0.1738111487266954,0.041666666666666664,-1.37472125061322e-06,-1.5458689378137435e-06,-1.7114876586442554e-07,5.903589408262633e-05,5.549937280924254e-05,0.9400954058824943,0.9769591053229462,0.1629387723127919,0.030864197530864196,3.0420076768677973e-07,2.755796934055841e-07,-2.8621039136383152e-08,3.3307394460280193e-06,3.2754676389112698e-06,0.9834055446208312,0.9795723199983033,0.1633671653317368,0.040123456790123455
